topic_id,day,count
LV012,2017-12-01 00:00:00,96
LV012,2017-12-02 00:00:00,59
LV012,2017-12-03 00:00:00,128
LV012,2017-12-04 00:00:00,68
LV012,2017-12-05 00:00:00,51
LV012,2017-12-06 00:00:00,62
LV012,2017-12-07 00:00:00,50
LV012,2017-12-08 00:00:00,77
LV012,2017-12-09 00:00:00,48
LV012,2017-12-10 00:00:00,52
LV012,2017-12-11 00:00:00,86
LV012,2017-12-12 00:00:00,49
LV012,2017-12-13 00:00:00,86
LV012,2017-12-14 00:00:00,77
LV012,2017-12-15 00:00:00,98
LV012,2017-12-16 00:00:00,70
LV012,2017-12-17 00:00:00,74
LV012,2017-12-18 00:00:00,142
LV012,2017-12-19 00:00:00,153
LV012,2017-12-20 00:00:00,151
LV012,2017-12-21 00:00:00,234
LV012,2017-12-22 00:00:00,258
LV012,2017-12-23 00:00:00,194
LV012,2017-12-24 00:00:00,280
LV012,2017-12-25 00:00:00,215
LV012,2017-12-26 00:00:00,146
LV012,2017-12-27 00:00:00,92
LV012,2017-12-28 00:00:00,51
LV012,2017-12-29 00:00:00,23
LV012,2017-12-30 00:00:00,15
LV012,2017-12-31 00:00:00,5
LV012,2018-01-01 00:00:00,6
LV012,2018-01-02 00:00:00,15
LV012,2018-01-03 00:00:00,7
LV012,2018-01-04 00:00:00,13
LV012,2018-01-05 00:00:00,28
LV012,2018-01-06 00:00:00,17
LV012,2018-01-07 00:00:00,30
LV012,2018-01-08 00:00:00,9
LV012,2018-01-09 00:00:00,3
LV012,2018-01-10 00:00:00,1
LV012,2018-01-11 00:00:00,4
LV012,2018-01-12 00:00:00,6
LV012,2018-01-13 00:00:00,1
LV012,2018-01-14 00:00:00,2
LV012,2018-01-15 00:00:00,1
LV012,2018-01-16 00:00:00,2
LV012,2018-01-17 00:00:00,1
LV012,2018-01-18 00:00:00,4
LV012,2018-01-19 00:00:00,1
LV012,2018-01-21 00:00:00,3
LV012,2018-01-22 00:00:00,1
LV012,2018-01-24 00:00:00,1
LV012,2018-01-25 00:00:00,1
LV012,2018-01-27 00:00:00,5
LV012,2018-01-28 00:00:00,2
LV012,2018-01-30 00:00:00,1
LV012,2018-01-31 00:00:00,1
LV012,2018-02-01 00:00:00,1
LV012,2018-02-05 00:00:00,1
LV012,2018-02-08 00:00:00,1
LV012,2018-02-09 00:00:00,1
LV012,2018-02-11 00:00:00,2
LV012,2018-02-15 00:00:00,1
LV012,2018-02-17 00:00:00,2
LV012,2018-02-24 00:00:00,2
LV012,2018-02-25 00:00:00,1
LV012,2018-02-27 00:00:00,6
LV012,2018-02-28 00:00:00,1
LV012,2018-03-02 00:00:00,2
LV012,2018-03-08 00:00:00,22
LV012,2018-03-09 00:00:00,8
LV012,2018-03-10 00:00:00,2
LV012,2018-03-11 00:00:00,8
LV012,2018-03-12 00:00:00,3
LV012,2018-03-13 00:00:00,3
LV012,2018-03-17 00:00:00,1
LV012,2018-03-21 00:00:00,6
LV012,2018-03-24 00:00:00,1
LV012,2018-03-26 00:00:00,4
LV012,2018-03-27 00:00:00,1
LV012,2018-03-28 00:00:00,1
LV012,2018-03-29 00:00:00,6
LV012,2018-03-30 00:00:00,6
LV012,2018-03-31 00:00:00,19
LV012,2018-04-01 00:00:00,10
LV012,2018-04-02 00:00:00,3
LV012,2018-04-04 00:00:00,1
LV012,2018-04-08 00:00:00,3
LV012,2018-04-18 00:00:00,2
LV012,2018-04-19 00:00:00,3
LV012,2018-05-04 00:00:00,1
LV012,2018-05-12 00:00:00,1
LV012,2018-05-16 00:00:00,1
LV012,2018-05-17 00:00:00,4
LV012,2018-05-26 00:00:00,1
LV012,2018-05-29 00:00:00,2
LV012,2018-06-01 00:00:00,1
LV012,2018-06-05 00:00:00,1
LV012,2018-06-16 00:00:00,1
LV012,2018-06-20 00:00:00,3
LV012,2018-06-21 00:00:00,1
LV012,2018-06-23 00:00:00,8
LV013,2017-04-17 00:00:00,11
LV013,2017-04-18 00:00:00,2
LV013,2017-04-20 00:00:00,2
LV013,2017-04-24 00:00:00,1
LV013,2017-04-26 00:00:00,1
LV013,2017-04-28 00:00:00,2
LV013,2017-05-08 00:00:00,1
LV013,2017-05-10 00:00:00,2
LV013,2017-05-11 00:00:00,1
LV013,2017-05-15 00:00:00,1
LV013,2017-06-09 00:00:00,1
LV013,2017-06-27 00:00:00,1
LV013,2017-06-29 00:00:00,1
LV013,2017-07-05 00:00:00,1
LV013,2017-07-06 00:00:00,6
LV013,2017-07-07 00:00:00,40
LV013,2017-07-08 00:00:00,8
LV013,2017-07-09 00:00:00,2
LV013,2017-07-13 00:00:00,2
LV013,2017-07-14 00:00:00,3
LV013,2017-07-25 00:00:00,5
LV013,2017-07-28 00:00:00,1
LV013,2017-07-31 00:00:00,1
LV013,2017-08-15 00:00:00,1
LV013,2017-08-24 00:00:00,1
LV013,2017-09-01 00:00:00,1
LV013,2017-09-02 00:00:00,1
LV013,2017-09-10 00:00:00,1
LV013,2017-09-20 00:00:00,6
LV013,2017-09-22 00:00:00,2
LV013,2017-10-02 00:00:00,1
LV013,2017-10-04 00:00:00,2
LV013,2017-10-05 00:00:00,1
LV013,2017-10-07 00:00:00,1
LV013,2017-10-08 00:00:00,1
LV013,2017-10-09 00:00:00,1
LV013,2017-10-12 00:00:00,2
LV013,2017-10-18 00:00:00,2
LV013,2017-10-20 00:00:00,3
LV013,2017-10-23 00:00:00,2
LV013,2017-10-24 00:00:00,1
LV013,2017-10-27 00:00:00,1
LV013,2017-10-28 00:00:00,4
LV013,2017-10-31 00:00:00,1
LV013,2017-11-01 00:00:00,2
LV013,2017-11-02 00:00:00,1
LV013,2017-11-03 00:00:00,1
LV013,2017-11-05 00:00:00,3
LV013,2017-11-06 00:00:00,4
LV013,2017-11-09 00:00:00,1
LV013,2017-11-10 00:00:00,1
LV013,2017-11-12 00:00:00,1
LV013,2017-11-15 00:00:00,4
LV013,2017-11-16 00:00:00,2
LV013,2017-11-17 00:00:00,1
LV013,2017-11-18 00:00:00,4
LV013,2017-11-19 00:00:00,1
LV013,2017-11-20 00:00:00,2
LV013,2017-11-21 00:00:00,3
LV013,2017-11-24 00:00:00,1
LV013,2017-11-26 00:00:00,3
LV013,2017-11-27 00:00:00,2
LV013,2017-11-28 00:00:00,5
LV013,2017-11-29 00:00:00,2
LV013,2017-11-30 00:00:00,4
LV013,2017-12-01 00:00:00,8
LV013,2017-12-02 00:00:00,3
LV013,2017-12-03 00:00:00,2
LV013,2017-12-04 00:00:00,2
LV013,2017-12-06 00:00:00,3
LV013,2017-12-07 00:00:00,6
LV013,2017-12-08 00:00:00,14
LV013,2017-12-09 00:00:00,6
LV013,2017-12-10 00:00:00,6
LV013,2017-12-11 00:00:00,4
LV013,2017-12-12 00:00:00,4
LV013,2017-12-13 00:00:00,3
LV013,2017-12-14 00:00:00,7
LV013,2017-12-15 00:00:00,4
LV013,2017-12-16 00:00:00,7
LV013,2017-12-17 00:00:00,7
LV013,2017-12-18 00:00:00,10
LV013,2017-12-19 00:00:00,7
LV013,2017-12-20 00:00:00,25
LV013,2017-12-21 00:00:00,26
LV013,2017-12-22 00:00:00,43
LV013,2017-12-23 00:00:00,19
LV013,2017-12-24 00:00:00,21
LV013,2017-12-25 00:00:00,14
LV013,2017-12-26 00:00:00,13
LV013,2017-12-27 00:00:00,64
LV013,2017-12-28 00:00:00,56
LV013,2017-12-29 00:00:00,76
LV013,2017-12-30 00:00:00,75
LV013,2017-12-31 00:00:00,272
LV013,2018-01-01 00:00:00,203
LV013,2018-01-02 00:00:00,146
LV013,2018-01-03 00:00:00,39
LV013,2018-01-04 00:00:00,53
LV013,2018-01-05 00:00:00,28
LV013,2018-01-06 00:00:00,15
LV013,2018-01-07 00:00:00,7
LV013,2018-01-08 00:00:00,11
LV013,2018-01-09 00:00:00,19
LV013,2018-01-10 00:00:00,6
LV013,2018-01-11 00:00:00,9
LV013,2018-01-12 00:00:00,7
LV013,2018-01-13 00:00:00,6
LV013,2018-01-14 00:00:00,6
LV013,2018-01-15 00:00:00,2
LV013,2018-01-16 00:00:00,5
LV013,2018-01-17 00:00:00,1
LV013,2018-01-18 00:00:00,1
LV013,2018-01-19 00:00:00,1
LV013,2018-01-20 00:00:00,2
LV013,2018-01-22 00:00:00,5
LV013,2018-01-25 00:00:00,2
LV013,2018-01-27 00:00:00,2
LV013,2018-01-29 00:00:00,1
LV013,2018-01-31 00:00:00,2
LV013,2018-02-01 00:00:00,4
LV013,2018-02-02 00:00:00,2
LV013,2018-02-03 00:00:00,1
LV013,2018-02-04 00:00:00,1
LV013,2018-02-05 00:00:00,1
LV013,2018-02-06 00:00:00,5
LV013,2018-02-07 00:00:00,7
LV013,2018-02-08 00:00:00,7
LV013,2018-02-14 00:00:00,1
LV013,2018-02-15 00:00:00,12
LV013,2018-02-16 00:00:00,2
LV013,2018-02-19 00:00:00,2
LV013,2018-02-20 00:00:00,1
LV013,2018-02-21 00:00:00,1
LV013,2018-03-13 00:00:00,1
LV013,2018-03-20 00:00:00,2
LV013,2018-03-28 00:00:00,4
LV013,2018-04-08 00:00:00,1
LV013,2018-04-13 00:00:00,1
LV013,2018-04-30 00:00:00,1
LV013,2018-05-15 00:00:00,2
LV014,2017-04-25 00:00:00,2
LV014,2017-05-13 00:00:00,1
LV014,2017-05-16 00:00:00,3
LV014,2017-05-28 00:00:00,1
LV014,2017-06-07 00:00:00,1
LV014,2017-06-16 00:00:00,1
LV014,2017-06-20 00:00:00,1
LV014,2017-09-09 00:00:00,1
LV014,2017-09-16 00:00:00,2
LV014,2017-09-25 00:00:00,1
LV014,2017-12-09 00:00:00,1
LV014,2018-01-08 00:00:00,1
LV014,2018-01-31 00:00:00,1
LV014,2018-02-25 00:00:00,6
LV014,2018-03-06 00:00:00,16
LV014,2018-03-07 00:00:00,4
LV014,2018-03-08 00:00:00,37
LV014,2018-03-09 00:00:00,3
LV014,2018-03-10 00:00:00,2
LV014,2018-03-11 00:00:00,4
LV014,2018-03-12 00:00:00,18
LV014,2018-03-13 00:00:00,2
LV014,2018-03-14 00:00:00,28
LV014,2018-03-15 00:00:00,131
LV014,2018-03-16 00:00:00,226
LV014,2018-03-17 00:00:00,13
LV014,2018-03-19 00:00:00,13
LV014,2018-03-20 00:00:00,2
LV014,2018-04-17 00:00:00,1
LV014,2018-04-20 00:00:00,1
LV015,2017-04-25 00:00:00,2
LV015,2017-04-26 00:00:00,1
LV015,2017-05-25 00:00:00,9
LV015,2017-05-26 00:00:00,6
LV015,2017-05-27 00:00:00,1
LV015,2017-05-28 00:00:00,1
LV015,2017-05-30 00:00:00,1
LV015,2017-06-16 00:00:00,3
LV015,2017-06-17 00:00:00,1
LV015,2017-09-04 00:00:00,56
LV015,2017-09-05 00:00:00,5
LV015,2017-09-07 00:00:00,1
LV015,2017-09-08 00:00:00,2
LV015,2017-10-04 00:00:00,3
LV015,2017-11-02 00:00:00,3
LV015,2017-11-03 00:00:00,2
LV015,2017-11-06 00:00:00,1
LV015,2017-11-08 00:00:00,10
LV015,2017-11-09 00:00:00,1
LV015,2017-11-10 00:00:00,2
LV015,2017-11-11 00:00:00,15
LV015,2017-11-12 00:00:00,12
LV015,2017-11-13 00:00:00,38
LV015,2017-11-14 00:00:00,19
LV015,2017-11-15 00:00:00,3
LV015,2017-11-17 00:00:00,9
LV015,2017-11-18 00:00:00,1
LV015,2017-11-19 00:00:00,3
LV015,2017-11-21 00:00:00,2
LV015,2017-11-22 00:00:00,1
LV015,2017-11-23 00:00:00,1
LV015,2017-11-24 00:00:00,1
LV015,2017-11-25 00:00:00,1
LV015,2017-11-26 00:00:00,1
LV015,2017-11-29 00:00:00,1
LV015,2017-12-20 00:00:00,2
LV015,2018-01-05 00:00:00,3
LV015,2018-01-16 00:00:00,2
LV015,2018-02-19 00:00:00,1
LV015,2018-02-21 00:00:00,2
LV015,2018-03-09 00:00:00,2
LV015,2018-04-24 00:00:00,1
LV015,2018-04-25 00:00:00,1
LV015,2018-04-26 00:00:00,1
LV016,2017-04-27 00:00:00,5
LV016,2017-04-28 00:00:00,1
LV016,2017-05-08 00:00:00,8
LV016,2017-05-12 00:00:00,1
LV016,2017-05-13 00:00:00,1
LV016,2017-05-15 00:00:00,1
LV016,2017-05-16 00:00:00,20
LV016,2017-05-17 00:00:00,1
LV016,2017-05-19 00:00:00,2
LV016,2017-05-20 00:00:00,1
LV016,2017-05-21 00:00:00,1
LV016,2017-05-26 00:00:00,6
LV016,2017-05-27 00:00:00,4
LV016,2017-05-28 00:00:00,2
LV016,2017-05-29 00:00:00,2
LV016,2017-05-30 00:00:00,4
LV016,2017-06-04 00:00:00,6
LV016,2017-06-05 00:00:00,2
LV016,2017-06-06 00:00:00,7
LV016,2017-06-07 00:00:00,1
LV016,2017-06-09 00:00:00,1
LV016,2017-06-12 00:00:00,1
LV016,2017-08-03 00:00:00,1
LV016,2017-08-06 00:00:00,1
LV016,2017-08-08 00:00:00,2
LV016,2017-08-10 00:00:00,2
LV016,2017-09-17 00:00:00,7
LV016,2017-09-18 00:00:00,2
LV016,2017-09-19 00:00:00,1
LV016,2017-09-20 00:00:00,10
LV016,2017-09-21 00:00:00,3
LV016,2017-09-22 00:00:00,6
LV016,2017-09-29 00:00:00,1
LV016,2017-10-15 00:00:00,1
LV016,2017-10-18 00:00:00,10
LV016,2017-10-19 00:00:00,16
LV016,2017-10-20 00:00:00,1
LV016,2017-10-22 00:00:00,2
LV016,2017-11-10 00:00:00,3
LV016,2017-11-11 00:00:00,15
LV016,2017-11-12 00:00:00,8
LV016,2017-11-13 00:00:00,5
LV016,2017-11-14 00:00:00,8
LV016,2017-11-15 00:00:00,1
LV016,2017-11-17 00:00:00,4
LV016,2017-11-18 00:00:00,1
LV016,2017-11-19 00:00:00,1
LV016,2017-11-20 00:00:00,2
LV016,2018-01-05 00:00:00,20
LV016,2018-01-06 00:00:00,7
LV016,2018-01-16 00:00:00,2
LV016,2018-01-17 00:00:00,2
LV016,2018-02-09 00:00:00,4
LV016,2018-02-10 00:00:00,1
LV016,2018-02-11 00:00:00,1
LV016,2018-02-12 00:00:00,1
LV016,2018-02-13 00:00:00,1
LV016,2018-02-22 00:00:00,2
LV016,2018-02-24 00:00:00,4
LV016,2018-03-01 00:00:00,10
LV016,2018-03-02 00:00:00,2
LV016,2018-05-25 00:00:00,1
